time(millisecond),datetime(utc),latitude,longitude
243900,2022-05-13 16:32:15,-34.4382476673299,-59.0503588837952
244000,2022-05-13 16:32:15,-34.4382476720588,-59.0503588931024
244100,2022-05-13 16:32:16,-34.438247756152,-59.0503588724937
244200,2022-05-13 16:32:16,-34.4382479308491,-59.0503587995324
244300,2022-05-13 16:32:16,-34.438248196493,-59.0503586625846
244400,2022-05-13 16:32:16,-34.438248590504,-59.0503584616502
244500,2022-05-13 16:32:16,-34.438249157019,-59.050358175622
244600,2022-05-13 16:32:16,-34.4382498562874,-59.0503578369088
244700,2022-05-13 16:32:16,-34.4382506632937,-59.0503574345415
244800,2022-05-13 16:32:16,-34.4382515614523,-59.0503570123965
244900,2022-05-13 16:32:16,-34.4382526234109,-59.0503565184536
245000,2022-05-13 16:32:16,-34.4382538098986,-59.0503559675046
245100,2022-05-13 16:32:17,-34.4382549183929,-59.0503554665814
245200,2022-05-13 16:32:17,-34.4382561009741,-59.0503549332494
245300,2022-05-13 16:32:17,-34.438257136615,-59.0503544584194
245400,2022-05-13 16:32:17,-34.438257936288,-59.0503540907877
245500,2022-05-13 16:32:17,-34.4382587336993,-59.0503537244856
245600,2022-05-13 16:32:17,-34.4382593516845,-59.0503534451055
245700,2022-05-13 16:32:17,-34.4382596365868,-59.0503533649977
245800,2022-05-13 16:32:17,-34.4382598708414,-59.0503532945294
245900,2022-05-13 16:32:17,-34.4382601726035,-59.0503531928157
246000,2022-05-13 16:32:17,-34.438260436671,-59.0503531057275
246100,2022-05-13 16:32:17,-34.4382606145208,-59.0503529986955
246200,2022-05-13 16:32:18,-34.4382607773613,-59.0503529069538
246300,2022-05-13 16:32:18,-34.4382609027129,-59.050352820198
246400,2022-05-13 16:32:18,-34.4382610077094,-59.0503527088448
246500,2022-05-13 16:32:18,-34.4382611031109,-59.0503526639711
246600,2022-05-13 16:32:18,-34.4382611846682,-59.0503526423653
246700,2022-05-13 16:32:18,-34.4382612088612,-59.0503526576556
246800,2022-05-13 16:32:18,-34.4382612282568,-59.0503526606472
246900,2022-05-13 16:32:18,-34.4382612604,-59.0503526957151
247000,2022-05-13 16:32:18,-34.4382612782878,-59.0503527287887
247100,2022-05-13 16:32:19,-34.4382612513533,-59.0503527621946
247200,2022-05-13 16:32:19,-34.4382612186618,-59.0503527997556
247300,2022-05-13 16:32:19,-34.4382611817897,-59.0503528462912
247400,2022-05-13 16:32:19,-34.4382611390235,-59.0503529034636
247500,2022-05-13 16:32:19,-34.4382610854972,-59.050352962298
247600,2022-05-13 16:32:19,-34.4382610438276,-59.0503530161464
247700,2022-05-13 16:32:19,-34.43826097913,-59.0503530811302
247800,2022-05-13 16:32:19,-34.4382608754357,-59.0503531725395
247900,2022-05-13 16:32:19,-34.4382608316415,-59.0503532278837
248000,2022-05-13 16:32:19,-34.4382607857226,-59.0503532840589
248100,2022-05-13 16:32:20,-34.4382607208195,-59.050353357685
248200,2022-05-13 16:32:20,-34.4382606339164,-59.0503534627226
248300,2022-05-13 16:32:20,-34.4382605713434,-59.0503535616109
248400,2022-05-13 16:32:20,-34.4382605196676,-59.0503536658176
248500,2022-05-13 16:32:20,-34.4382604660042,-59.0503537542353
248600,2022-05-13 16:32:20,-34.4382604447582,-59.0503538453123
248700,2022-05-13 16:32:20,-34.4382604409202,-59.0503539481893
248800,2022-05-13 16:32:20,-34.4382604439358,-59.0503540464128
248900,2022-05-13 16:32:20,-34.4382604432504,-59.0503541165487
249000,2022-05-13 16:32:20,-34.4382604508579,-59.0503541517829
249100,2022-05-13 16:32:21,-34.4382604630572,-59.0503541978199
249200,2022-05-13 16:32:21,-34.4382604734746,-59.050354270615
249300,2022-05-13 16:32:21,-34.4382604648391,-59.0503543046858
249400,2022-05-13 16:32:21,-34.4382604178237,-59.0503543246296
249500,2022-05-13 16:32:21,-34.4382602963787,-59.0503543015279
249600,2022-05-13 16:32:21,-34.4382600514326,-59.050354255657
249700,2022-05-13 16:32:21,-34.4382596479637,-59.0503541072415
249800,2022-05-13 16:32:21,-34.4382591301775,-59.0503539058085
249900,2022-05-13 16:32:21,-34.4382583554514,-59.050353671302
250000,2022-05-13 16:32:21,-34.4382575230184,-59.0503533758005
250100,2022-05-13 16:32:22,-34.4382566321246,-59.0503530768088
250200,2022-05-13 16:32:22,-34.4382555910693,-59.0503527395914
250300,2022-05-13 16:32:22,-34.4382544894286,-59.0503524474139
250400,2022-05-13 16:32:22,-34.4382532821746,-59.0503520708074
250500,2022-05-13 16:32:22,-34.438252052578,-59.0503517069982
250600,2022-05-13 16:32:22,-34.438250737449,-59.0503513606399
250700,2022-05-13 16:32:22,-34.4382492234984,-59.0503508919593
250800,2022-05-13 16:32:22,-34.4382477145508,-59.0503504179603
250900,2022-05-13 16:32:22,-34.4382460644199,-59.0503498959298
251000,2022-05-13 16:32:22,-34.4382442587819,-59.0503493483048
251100,2022-05-13 16:32:23,-34.4382426579967,-59.0503488274377
251200,2022-05-13 16:32:23,-34.4382409210998,-59.0503482480686
251300,2022-05-13 16:32:23,-34.4382393042773,-59.0503476834913
251400,2022-05-13 16:32:23,-34.4382374536114,-59.0503469768139
251500,2022-05-13 16:32:23,-34.4382356499266,-59.0503462284207
251600,2022-05-13 16:32:23,-34.4382338067996,-59.050345424517
251700,2022-05-13 16:32:23,-34.4382316200353,-59.0503444585696
251800,2022-05-13 16:32:23,-34.4382295997438,-59.0503435487973
251900,2022-05-13 16:32:23,-34.4382274720914,-59.050342587171
252000,2022-05-13 16:32:23,-34.4382252590095,-59.0503415818344
252100,2022-05-13 16:32:24,-34.4382233344965,-59.0503406833637
252200,2022-05-13 16:32:24,-34.4382213002581,-59.050339727222
252300,2022-05-13 16:32:24,-34.438219324412,-59.0503388126299
252400,2022-05-13 16:32:24,-34.4382174502384,-59.0503379598639
252500,2022-05-13 16:32:24,-34.4382151802033,-59.050336881566
252600,2022-05-13 16:32:24,-34.4382129234642,-59.0503357372872
252700,2022-05-13 16:32:24,-34.4382108865186,-59.0503346247524
252800,2022-05-13 16:32:24,-34.4382089612175,-59.0503334118334
252900,2022-05-13 16:32:24,-34.4382068396648,-59.0503319329964
253000,2022-05-13 16:32:24,-34.4382047652988,-59.0503303670712
253100,2022-05-13 16:32:24,-34.4382029596607,-59.0503288591495
253200,2022-05-13 16:32:25,-34.4382011411038,-59.0503272307336
253300,2022-05-13 16:32:25,-34.4381994500229,-59.0503255999909
253400,2022-05-13 16:32:25,-34.4381978503685,-59.0503238886417
253500,2022-05-13 16:32:25,-34.4381960593629,-59.0503219274958
253600,2022-05-13 16:32:25,-34.4381943312043,-59.0503199035267
253700,2022-05-13 16:32:25,-34.4381928916832,-59.0503180276408
253800,2022-05-13 16:32:25,-34.4381914869097,-59.0503160954135
253900,2022-05-13 16:32:25,-34.4381899593548,-59.0503138985976
254000,2022-05-13 16:32:25,-34.4381884911859,-59.0503116564096
254100,2022-05-13 16:32:25,-34.4381872447638,-59.0503096292827
254200,2022-05-13 16:32:26,-34.4381860100613,-59.0503074495854
254300,2022-05-13 16:32:26,-34.438184879293,-59.0503053205787
254400,2022-05-13 16:32:26,-34.4381837483191,-59.0503030418268
254500,2022-05-13 16:32:26,-34.4381827503384,-59.0503008712704
254600,2022-05-13 16:32:26,-34.4381817376569,-59.0502985114136
254700,2022-05-13 16:32:26,-34.4381808298348,-59.0502962368167
254800,2022-05-13 16:32:26,-34.4381799501465,-59.050293948924
254900,2022-05-13 16:32:26,-34.4381789714929,-59.0502914296825
255000,2022-05-13 16:32:26,-34.4381779636089,-59.0502889373652
255100,2022-05-13 16:32:27,-34.4381770899517,-59.0502867483608
255200,2022-05-13 16:32:27,-34.4381761644132,-59.0502844004703
255300,2022-05-13 16:32:27,-34.4381752746844,-59.0502822370604
255400,2022-05-13 16:32:27,-34.4381743723452,-59.0502800867803
255500,2022-05-13 16:32:27,-34.4381733498631,-59.0502776182295
255600,2022-05-13 16:32:27,-34.4381723567827,-59.0502753052407
255700,2022-05-13 16:32:27,-34.4381715645458,-59.0502734672482
255800,2022-05-13 16:32:27,-34.4381708977976,-59.0502719093008
255900,2022-05-13 16:32:27,-34.4381702983855,-59.0502704336217
256000,2022-05-13 16:32:27,-34.4381697625402,-59.0502692526131
256100,2022-05-13 16:32:28,-34.4381694260991,-59.0502685424457
256200,2022-05-13 16:32:28,-34.4381692503397,-59.050268138084
256300,2022-05-13 16:32:28,-34.4381689815089,-59.0502676379918
256400,2022-05-13 16:32:28,-34.4381687309429,-59.0502671812775
256500,2022-05-13 16:32:28,-34.4381684175982,-59.0502666688866
256600,2022-05-13 16:32:28,-34.438168118372,-59.0502661859129
256700,2022-05-13 16:32:28,-34.4381678711642,-59.0502658310785
256800,2022-05-13 16:32:28,-34.4381676289252,-59.0502655020049
256900,2022-05-13 16:32:28,-34.4381673104404,-59.0502651185842
257000,2022-05-13 16:32:28,-34.4381670939366,-59.050264821587
257100,2022-05-13 16:32:29,-34.4381669563515,-59.0502646155005
257200,2022-05-13 16:32:29,-34.4381668408005,-59.0502644321832
257300,2022-05-13 16:32:29,-34.4381667711684,-59.0502643336273
257400,2022-05-13 16:32:29,-34.4381667161686,-59.050264236401
257500,2022-05-13 16:32:29,-34.438166684231,-59.0502641777329
257600,2022-05-13 16:32:29,-34.438166673094,-59.0502641675948
257700,2022-05-13 16:32:29,-34.4381666387919,-59.0502641732455
257800,2022-05-13 16:32:29,-34.4381666073684,-59.0502642006684
257900,2022-05-13 16:32:29,-34.4381665826613,-59.0502642606661
258000,2022-05-13 16:32:29,-34.4381665872189,-59.050264367532
258100,2022-05-13 16:32:29,-34.4381666097671,-59.0502644742316
258200,2022-05-13 16:32:30,-34.438166652362,-59.0502646146696
258300,2022-05-13 16:32:30,-34.4381667294987,-59.0502648157702
258400,2022-05-13 16:32:30,-34.4381667934424,-59.0502649904451
258500,2022-05-13 16:32:30,-34.4381668540621,-59.0502651617961
258600,2022-05-13 16:32:30,-34.4381669090277,-59.0502653361386
258700,2022-05-13 16:32:30,-34.4381669676598,-59.0502655744677
258800,2022-05-13 16:32:30,-34.4381669974385,-59.0502657534638
258900,2022-05-13 16:32:30,-34.4381670349618,-59.0502659264768
259000,2022-05-13 16:32:30,-34.4381670813603,-59.0502661009855
259100,2022-05-13 16:32:30,-34.4381671218306,-59.0502662435841
259200,2022-05-13 16:32:31,-34.4381671676809,-59.0502664031349
259300,2022-05-13 16:32:31,-34.4381672192196,-59.0502665673394
259400,2022-05-13 16:32:31,-34.4381672891944,-59.0502667828992
259500,2022-05-13 16:32:31,-34.4381673630758,-59.0502669230048
259600,2022-05-13 16:32:31,-34.4381674319198,-59.0502670430003
259700,2022-05-13 16:32:31,-34.4381675220783,-59.0502671776214
259800,2022-05-13 16:32:31,-34.4381675713554,-59.0502672821604
259900,2022-05-13 16:32:31,-34.4381675929783,-59.0502673434878
260000,2022-05-13 16:32:31,-34.4381676033615,-59.0502673775585
260100,2022-05-13 16:32:32,-34.4381675926014,-59.0502674126264
260200,2022-05-13 16:32:32,-34.4381675791342,-59.0502674176124
260300,2022-05-13 16:32:32,-34.438167565427,-59.0502674101334
260400,2022-05-13 16:32:32,-34.4381675457231,-59.0502674069757
260500,2022-05-13 16:32:32,-34.4381675214615,-59.0502674058123
260600,2022-05-13 16:32:32,-34.4381675011749,-59.0502674167814
260700,2022-05-13 16:32:32,-34.4381674806143,-59.0502674433732
260800,2022-05-13 16:32:32,-34.4381674441191,-59.0502674970555
260900,2022-05-13 16:32:32,-34.4381674258544,-59.0502675115147
261000,2022-05-13 16:32:32,-34.4381674114619,-59.0502675189937
261100,2022-05-13 16:32:33,-34.4381674241752,-59.0502675660279
261200,2022-05-13 16:32:33,-34.4381674313715,-59.0502675889634
261300,2022-05-13 16:32:33,-34.4381674342842,-59.0502676094058
261400,2022-05-13 16:32:33,-34.4381674388076,-59.0502676308455
261500,2022-05-13 16:32:33,-34.4381674572094,-59.0502676610937
261600,2022-05-13 16:32:33,-34.4381674720473,-59.0502676727276
261700,2022-05-13 16:32:33,-34.4381674812311,-59.0502676815361
261800,2022-05-13 16:32:33,-34.4381674844865,-59.0502676926714
261900,2022-05-13 16:32:33,-34.4381674917856,-59.0502677018124
262000,2022-05-13 16:32:33,-34.4381674944585,-59.0502677058011
262100,2022-05-13 16:32:33,-34.4381674919226,-59.0502677049701
262200,2022-05-13 16:32:34,-34.4381674921283,-59.0502677107871
262300,2022-05-13 16:32:34,-34.4381674980566,-59.05026770148
262400,2022-05-13 16:32:34,-34.4381675052871,-59.0502676913418
262500,2022-05-13 16:32:34,-34.4381675438041,-59.050267691508
262600,2022-05-13 16:32:34,-34.4381675559006,-59.0502676808713
262700,2022-05-13 16:32:34,-34.4381675535018,-59.0502676727276
262800,2022-05-13 16:32:34,-34.4381675567573,-59.0502676685726
262900,2022-05-13 16:32:34,-34.4381675690594,-59.0502676833643
263000,2022-05-13 16:32:34,-34.4381675795111,-59.0502676838629
263100,2022-05-13 16:32:35,-34.4381675872556,-59.0502676790431
263200,2022-05-13 16:32:35,-34.4381676027446,-59.0502676800403
263300,2022-05-13 16:32:35,-34.4381676025048,-59.05026766475
263400,2022-05-13 16:32:35,-34.4381676046979,-59.0502676514541
263500,2022-05-13 16:32:35,-34.4381676080904,-59.0502676499583
263600,2022-05-13 16:32:35,-34.4381676154237,-59.050267663919
263700,2022-05-13 16:32:35,-34.4381676288224,-59.0502676704008
263800,2022-05-13 16:32:35,-34.4381676408162,-59.0502676758853
263900,2022-05-13 16:32:35,-34.4381676540435,-59.0502676896798
264000,2022-05-13 16:32:35,-34.4381676583955,-59.0502676740572
264100,2022-05-13 16:32:36,-34.4381676707319,-59.0502676546119
264200,2022-05-13 16:32:36,-34.4381676880029,-59.050267637161
264300,2022-05-13 16:32:36,-34.4381677011617,-59.0502676266905
264400,2022-05-13 16:32:36,-34.43816770452,-59.0502676034226
264500,2022-05-13 16:32:36,-34.4381677109966,-59.0502675713463
264600,2022-05-13 16:32:36,-34.4381677142863,-59.0502675352811
264700,2022-05-13 16:32:36,-34.4381677086321,-59.050267495892
264800,2022-05-13 16:32:36,-34.4381677012645,-59.0502674636495
264900,2022-05-13 16:32:36,-34.4381676945823,-59.0502674302435
265000,2022-05-13 16:32:36,-34.4381676876945,-59.0502674076405
265100,2022-05-13 16:32:37,-34.438167689682,-59.050267391353
265200,2022-05-13 16:32:37,-34.4381676665513,-59.050267393015
265300,2022-05-13 16:32:37,-34.4381676179938,-59.0502674375563
265400,2022-05-13 16:32:37,-34.4381674858572,-59.0502675454193
265500,2022-05-13 16:32:37,-34.4381672859047,-59.0502677146097
265600,2022-05-13 16:32:37,-34.4381670202951,-59.0502679472881
265700,2022-05-13 16:32:37,-34.4381666714148,-59.0502682914859
265800,2022-05-13 16:32:37,-34.43816629022,-59.0502686675938
265900,2022-05-13 16:32:37,-34.4381658454927,-59.0502691191559
266000,2022-05-13 16:32:37,-34.4381653583076,-59.0502696373638
266100,2022-05-13 16:32:37,-34.4381648977144,-59.0502701243263
266200,2022-05-13 16:32:38,-34.4381643839717,-59.0502706751092
266300,2022-05-13 16:32:38,-34.4381638600516,-59.050271235864
266400,2022-05-13 16:32:38,-34.4381633144742,-59.0502718365065
266500,2022-05-13 16:32:38,-34.4381627194484,-59.050272463907
266600,2022-05-13 16:32:38,-34.4381620955692,-59.0502731222204
266700,2022-05-13 16:32:38,-34.4381613746435,-59.0502739058478
266800,2022-05-13 16:32:38,-34.438160655397,-59.0502746721905
266900,2022-05-13 16:32:38,-34.4381598509266,-59.050275521965
267000,2022-05-13 16:32:38,-34.4381589958083,-59.05027642725
267100,2022-05-13 16:32:38,-34.4381581974717,-59.0502772828414
267200,2022-05-13 16:32:39,-34.4381572711793,-59.0502782657412
267300,2022-05-13 16:32:39,-34.4381563117156,-59.0502792745679
267400,2022-05-13 16:32:39,-34.4381552425265,-59.0502804022269
267500,2022-05-13 16:32:39,-34.4381541488702,-59.0502815691087
267600,2022-05-13 16:32:39,-34.4381529881861,-59.0502828413606
267700,2022-05-13 16:32:39,-34.43815162659,-59.0502843607501
267800,2022-05-13 16:32:39,-34.438150199611,-59.050285991659
267900,2022-05-13 16:32:39,-34.4381486288443,-59.0502877759695
268000,2022-05-13 16:32:39,-34.4381469203897,-59.0502897239857
268100,2022-05-13 16:32:40,-34.4381452461001,-59.0502916470722
268200,2022-05-13 16:32:40,-34.4381433081884,-59.0502938651615
268300,2022-05-13 16:32:40,-34.4381412881711,-59.0502961751587
268400,2022-05-13 16:32:40,-34.4381391157307,-59.0502986621577
268500,2022-05-13 16:32:40,-34.4381364899275,-59.0503016906324
268600,2022-05-13 16:32:40,-34.4381337921963,-59.0503047995473
268700,2022-05-13 16:32:40,-34.4381312378072,-59.0503077459198
268800,2022-05-13 16:32:40,-34.4381286240663,-59.0503107772198
268900,2022-05-13 16:32:40,-34.4381255158413,-59.0503143873903
269000,2022-05-13 16:32:40,-34.4381222893239,-59.0503181454777
269100,2022-05-13 16:32:41,-34.4381193020641,-59.0503216408048
269200,2022-05-13 16:32:41,-34.4381160879859,-59.0503254160107
269300,2022-05-13 16:32:41,-34.4381128731538,-59.050329159805
269400,2022-05-13 16:32:41,-34.4381095506524,-59.0503330222653
269500,2022-05-13 16:32:41,-34.4381056375456,-59.0503375658083
269600,2022-05-13 16:32:41,-34.4381017271804,-59.0503420990469
269700,2022-05-13 16:32:41,-34.4380981619602,-59.050346238893
269800,2022-05-13 16:32:41,-34.4380945310829,-59.0503504633342
269900,2022-05-13 16:32:41,-34.4380903202577,-59.0503553625426
270000,2022-05-13 16:32:41,-34.4380860737598,-59.0503602895062
270100,2022-05-13 16:32:41,-34.4380822308335,-59.050364735989
270200,2022-05-13 16:32:42,-34.4380782712254,-59.0503693249043
270300,2022-05-13 16:32:42,-34.4380742801595,-59.0503739405775
270400,2022-05-13 16:32:42,-34.438070009537,-59.0503788795074
270500,2022-05-13 16:32:42,-34.4380658639919,-59.0503836783317
270600,2022-05-13 16:32:42,-34.4380615246968,-59.0503886972032
270700,2022-05-13 16:32:42,-34.4380572830306,-59.0503936630573
270800,2022-05-13 16:32:42,-34.4380529856449,-59.0503987181602
270900,2022-05-13 16:32:42,-34.4380479039383,-59.05040472043
271000,2022-05-13 16:32:42,-34.4380430127262,-59.0504104188884
271100,2022-05-13 16:32:43,-34.4380386682224,-59.0504154719969
271200,2022-05-13 16:32:43,-34.438034064003,-59.0504208302464
271300,2022-05-13 16:32:43,-34.4380298188758,-59.0504257734974
271400,2022-05-13 16:32:43,-34.4380253271576,-59.0504310009485
271500,2022-05-13 16:32:43,-34.4380202576845,-59.0504369023356
271600,2022-05-13 16:32:43,-34.4380149289414,-59.050443105706
271700,2022-05-13 16:32:43,-34.4380104188214,-59.0504483542643
271800,2022-05-13 16:32:43,-34.4380058999288,-59.0504536137917
271900,2022-05-13 16:32:43,-34.4380007486928,-59.050459608084
272000,2022-05-13 16:32:43,-34.4379955378652,-59.0504656484133
272100,2022-05-13 16:32:44,-34.4379909236396,-59.0504710064966
272200,2022-05-13 16:32:44,-34.4379860456892,-59.0504766629067
272300,2022-05-13 16:32:44,-34.4379816022886,-59.0504817997794
272400,2022-05-13 16:32:44,-34.4379765722235,-59.0504876232193
272500,2022-05-13 16:32:44,-34.437971689407,-59.0504932593532
272600,2022-05-13 16:32:44,-34.4379664735077,-59.0504992586315
272700,2022-05-13 16:32:44,-34.4379614027325,-59.0505050697727
272800,2022-05-13 16:32:44,-34.4379562551974,-59.0505110035686
272900,2022-05-13 16:32:44,-34.4379505042752,-59.0505176636533
273000,2022-05-13 16:32:44,-34.4379443963856,-59.0505247457168
273100,2022-05-13 16:32:44,-34.4379392709361,-59.0505307021158
273200,2022-05-13 16:32:45,-34.4379338541076,-59.0505370071998
273300,2022-05-13 16:32:45,-34.4379286415666,-59.050543072459
273400,2022-05-13 16:32:45,-34.4379233609012,-59.0505492361079
273500,2022-05-13 16:32:45,-34.4379180637359,-59.0505554098949
273600,2022-05-13 16:32:45,-34.4379124621527,-59.0505619436685
273700,2022-05-13 16:32:45,-34.437907133975,-59.0505681806111
273800,2022-05-13 16:32:45,-34.4379017321901,-59.0505745425351
273900,2022-05-13 16:32:45,-34.4378957158468,-59.0505816578383
274000,2022-05-13 16:32:45,-34.4378896854194,-59.0505887980714
274100,2022-05-13 16:32:46,-34.4378842576767,-59.0505952676923
274200,2022-05-13 16:32:46,-34.4378786867289,-59.0506019319319
274300,2022-05-13 16:32:46,-34.4378733816649,-59.0506083968993
